"","counts.top.90.TF","fc.abs.2fold"
"4063",TRUE,FALSE
"4064",TRUE,FALSE
"4065",TRUE,FALSE
"4066",TRUE,FALSE
"4067",TRUE,TRUE
"4068",TRUE,FALSE
"4069",TRUE,FALSE
"4070",TRUE,FALSE
"4071",TRUE,FALSE
"4072",TRUE,TRUE
"4073",TRUE,FALSE
"4074",TRUE,FALSE
"4075",TRUE,TRUE
"4076",TRUE,FALSE
"4077",TRUE,TRUE
"4078",TRUE,FALSE
"4079",TRUE,FALSE
"4080",TRUE,FALSE
"4081",TRUE,TRUE
"4082",TRUE,TRUE
"4083",TRUE,FALSE
"4084",TRUE,FALSE
"4085",TRUE,TRUE
"4086",TRUE,TRUE
"4087",TRUE,FALSE
"4088",TRUE,FALSE
"4089",TRUE,FALSE
"4090",TRUE,TRUE
"4091",TRUE,TRUE
"4092",TRUE,TRUE
"4093",TRUE,FALSE
"4094",FALSE,TRUE
"4095",TRUE,FALSE
"4096",TRUE,FALSE
"4097",TRUE,TRUE
"4098",TRUE,FALSE
"4099",TRUE,TRUE
"4100",TRUE,TRUE
"4101",TRUE,FALSE
"4102",TRUE,FALSE
"4103",TRUE,TRUE
"4104",FALSE,FALSE
"4105",TRUE,TRUE
"4106",TRUE,FALSE
"4107",TRUE,FALSE
"4108",TRUE,TRUE
"4109",TRUE,FALSE
"4110",TRUE,FALSE
"4111",TRUE,FALSE
"4112",TRUE,FALSE
"4113",TRUE,FALSE
"4114",TRUE,FALSE
"4115",TRUE,FALSE
"4116",TRUE,TRUE
"4117",FALSE,TRUE
"4118",FALSE,TRUE
"4119",TRUE,TRUE
"4120",TRUE,FALSE
"4121",TRUE,TRUE
"4122",TRUE,FALSE
"4123",TRUE,FALSE
"4124",TRUE,FALSE
"4125",TRUE,FALSE
"4126",TRUE,TRUE
"4127",TRUE,TRUE
"4128",TRUE,TRUE
"4129",TRUE,FALSE
"4130",TRUE,TRUE
"4131",TRUE,TRUE
"4132",TRUE,FALSE
"4133",TRUE,FALSE
"4134",TRUE,FALSE
"4135",TRUE,FALSE
"4136",FALSE,FALSE
"4137",FALSE,FALSE
"4138",TRUE,FALSE
"4139",TRUE,TRUE
"4140",TRUE,TRUE
"4141",TRUE,TRUE
"4142",TRUE,FALSE
"4143",TRUE,TRUE
"4144",TRUE,TRUE
"4145",TRUE,FALSE
"4146",TRUE,TRUE
"4147",TRUE,FALSE
"4148",TRUE,FALSE
"4149",TRUE,FALSE
"4150",TRUE,FALSE
"4151",TRUE,FALSE
"4152",TRUE,TRUE
"4153",TRUE,FALSE
"4154",TRUE,FALSE
"4155",TRUE,TRUE
"4156",FALSE,TRUE
"4157",TRUE,TRUE
"4158",TRUE,FALSE
"4159",TRUE,TRUE
"4160",TRUE,TRUE
"4161",TRUE,FALSE
"4162",TRUE,FALSE
"4163",TRUE,FALSE
"4164",TRUE,TRUE
"4165",TRUE,TRUE
"4166",TRUE,TRUE
"4167",TRUE,FALSE
"4168",TRUE,FALSE
"4169",TRUE,TRUE
"4170",TRUE,FALSE
"4171",TRUE,FALSE
"4172",TRUE,TRUE
"4173",TRUE,TRUE
"4174",TRUE,FALSE
"4175",TRUE,TRUE
"4176",TRUE,TRUE
"4177",TRUE,FALSE
"4178",TRUE,TRUE
"4179",TRUE,TRUE
"4180",TRUE,FALSE
"4181",TRUE,TRUE
"4182",TRUE,TRUE
"4183",TRUE,TRUE
"4184",TRUE,TRUE
"4185",TRUE,FALSE
"4186",TRUE,TRUE
"4187",TRUE,FALSE
"4188",TRUE,FALSE
"4189",TRUE,TRUE
"4190",TRUE,TRUE
"4191",TRUE,FALSE
"4192",TRUE,TRUE
"4193",TRUE,FALSE
"4194",TRUE,TRUE
"4195",TRUE,FALSE
"4196",TRUE,FALSE
"4197",TRUE,FALSE
"4198",TRUE,FALSE
"4199",FALSE,TRUE
"4200",TRUE,TRUE
"4201",FALSE,TRUE
"4202",FALSE,TRUE
"4203",TRUE,TRUE
"4204",TRUE,TRUE
"4205",TRUE,FALSE
"4206",TRUE,TRUE
"4207",TRUE,FALSE
"4208",TRUE,TRUE
"4209",TRUE,TRUE
"4210",FALSE,TRUE
"4211",FALSE,TRUE
"4212",TRUE,FALSE
"4213",TRUE,TRUE
"4214",TRUE,FALSE
"4215",TRUE,TRUE
"4216",TRUE,TRUE
"4217",TRUE,FALSE
"4218",TRUE,FALSE
"4219",TRUE,FALSE
"4220",TRUE,TRUE
"4221",TRUE,TRUE
"4222",TRUE,TRUE
"4223",TRUE,TRUE
"4224",TRUE,TRUE
"4225",TRUE,TRUE
"4226",TRUE,FALSE
"4227",TRUE,TRUE
"4228",TRUE,TRUE
"4229",TRUE,FALSE
"4230",TRUE,TRUE
"4231",TRUE,TRUE
"4232",TRUE,TRUE
"4233",TRUE,TRUE
"4234",TRUE,FALSE
"4235",TRUE,TRUE
"4236",TRUE,FALSE
"4237",TRUE,TRUE
"4238",TRUE,TRUE
"4239",TRUE,TRUE
"4240",TRUE,TRUE
"4241",TRUE,FALSE
"4242",TRUE,FALSE
"4243",TRUE,TRUE
"4244",TRUE,TRUE
"4245",TRUE,TRUE
"4246",TRUE,TRUE
"4247",TRUE,FALSE
"4248",TRUE,TRUE
"4249",TRUE,FALSE
"4250",TRUE,TRUE
"4251",TRUE,TRUE
"4252",TRUE,FALSE
"4253",TRUE,TRUE
"4254",TRUE,TRUE
"4255",TRUE,FALSE
"4256",TRUE,FALSE
"4257",TRUE,TRUE
"4258",TRUE,FALSE
"4259",TRUE,FALSE
"4260",TRUE,TRUE
"4261",TRUE,TRUE
"4262",TRUE,FALSE
"4263",TRUE,TRUE
"4264",TRUE,FALSE
"4265",TRUE,TRUE
"4266",TRUE,FALSE
"4267",TRUE,FALSE
"4268",TRUE,FALSE
"4269",TRUE,TRUE
"4270",TRUE,TRUE
"4271",TRUE,FALSE
"4272",TRUE,FALSE
"4273",TRUE,FALSE
"4274",TRUE,TRUE
"4275",TRUE,TRUE
"4276",TRUE,FALSE
"4277",TRUE,FALSE
"4278",TRUE,TRUE
"4279",TRUE,TRUE
"4280",TRUE,TRUE
"4281",TRUE,TRUE
"4282",TRUE,TRUE
"4283",TRUE,FALSE
"4284",TRUE,FALSE
"4285",TRUE,FALSE
"4286",TRUE,TRUE
"4287",TRUE,FALSE
"4288",TRUE,TRUE
"4289",TRUE,FALSE
"4290",TRUE,TRUE
"4291",TRUE,FALSE
"4292",TRUE,TRUE
"4293",TRUE,TRUE
"4294",TRUE,FALSE
"4295",TRUE,FALSE
"4296",TRUE,TRUE
"4297",TRUE,TRUE
"4298",TRUE,TRUE
"4299",TRUE,FALSE
"4300",TRUE,TRUE
"4301",TRUE,FALSE
"4302",TRUE,TRUE
"4303",TRUE,TRUE
"4304",TRUE,FALSE
"4305",TRUE,FALSE
"4306",TRUE,FALSE
"4307",TRUE,TRUE
"4308",TRUE,TRUE
"4309",TRUE,FALSE
"4310",TRUE,FALSE
"4311",TRUE,TRUE
"4312",TRUE,TRUE
"4313",TRUE,FALSE
"4314",TRUE,TRUE
"4315",TRUE,TRUE
"4316",TRUE,FALSE
"4317",TRUE,TRUE
"4318",FALSE,TRUE
"4319",TRUE,FALSE
"4320",TRUE,FALSE
"4321",TRUE,TRUE
"4322",TRUE,TRUE
"4323",TRUE,FALSE
"4324",TRUE,FALSE
"4325",TRUE,TRUE
"4326",TRUE,FALSE
"4327",TRUE,FALSE
"4328",TRUE,TRUE
"4329",TRUE,FALSE
"4330",TRUE,FALSE
"4331",TRUE,FALSE
"4332",TRUE,FALSE
"4333",TRUE,TRUE
"4334",TRUE,FALSE
"4335",TRUE,TRUE
"4336",TRUE,FALSE
"4337",TRUE,TRUE
"4338",TRUE,FALSE
"4339",TRUE,FALSE
"4340",TRUE,TRUE
"4341",TRUE,FALSE
"4342",TRUE,TRUE
"4343",TRUE,TRUE
"4344",TRUE,TRUE
"4345",TRUE,FALSE
"4346",FALSE,TRUE
"4347",TRUE,FALSE
