"","Shew_HL_HO2","C_lim_CC","Lactate_CC","FC.HLHO.div.C_Lim","FC.HLHO.div.lact","FC.C_lim.div.lac","W3181","X","Genome.count","PMID","Product.Descriptor","GENE","Alias","Role","Regulated.by","Essentiality.Class.in.MR.1","FIG.Function","FIG.Subsystem","CAZY","family","Merops.family","cofactor..organic.","cofactor..inorganic","substrate","Transport.Family","EC.NUMBER","evolution","Genome.count.1","Localization","Group.ID"
"0066",43.731699677991,29.6260785714229,33.7678721724467,1.47612177469124,1.29506826650672,0.877345140970911,"W3181_0066",NA,11,"","glycosyl transferase family 83","","","Lipid A-Ara4N pathway ( Polymyxin resistance )","","Dispensable","Polymyxin resistance protein ArnT undecaprenyl phosphate-alpha-L-Ara4N transferase; Melittin resistance protein PqaB","Lipid A-Ara4N pathway ( Polymyxin resistance )","GT83","","","","","","","","",1,"IM 11 TM","Shw06653"
"0067",26.9833891630157,33.6296027026963,21.6114381903659,0.80237014399377,1.24856980481033,1.55610202368151,"W3181_0067",NA,22,"","formamidopyrimidine-DNA glycosylase MutM","mutM","fpg","DNA Repair Base Excision","","Dispensable","Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23)","DNA Repair Base Excision","","","","","","","","3.2.2.23","core",1,"cyt","Shw07392"
"0068",32.5661593346741,22.4197351351309,40.521446606936,1.45256663998872,0.803677115739985,0.553280719531205,"W3181_0068",NA,22,"","membrane anchored protein associated with MutM","","","DNA Repair Base Excision","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"IM 1 TM","Shw07391"
"0069",49.3144698496494,16.8148013513482,55.3793103628126,2.93280121597723,0.890485445314687,0.303629663157369,"W3181_0069",NA,19,"","tungsten cofactor biosynthesis protein MoaA","moaA","","Cofactor tungstate synth","","Dispensable","Molybdenum cofactor biosynthesis protein MoaA","Molybdenum cofactor biosynthesis","","","","SAM","4Fe-4S","","","","no Sden Sben",1,"cyt","Shw07099a"
"0070",69.7846271457303,43.2380606177524,71.587889005587,1.6139629333208,0.974810517743917,0.603985691132447,"W3181_0070",NA,21,"","bifunctional tungstopterin-guanine dinucleotide biosynthesis protein MobB/MoeA","mobB/moeA","","Cofactor tungstate synth","","Dispensable","Molybdopterin-guanine dinucleotide biosynthesis protein MobB / Molybdopterin biosynthesis protein MoeA","Molybdenum cofactor biosynthesis; <br>Molybdenum cofactor biosynthesis","","","","","","","","","no Sden",1,"cyt","Shw07217"
"0071",128.403713948144,80.8711874517221,140.474348237378,1.58775601044312,0.914072323946027,0.575700748688033,"W3181_0071",NA,22,"","tungstopterin-guanine dinucleotide biosynthesis protein A MobA","mobA","","Cofactor tungstate synth","","Dispensable","Molybdopterin-guanine dinucleotide biosynthesis protein MobA","Molybdenum cofactor biosynthesis","","","","","","","","","core",1,"cyt","Shw07390"
"0072",102.350786480404,81.6718922779767,108.057190951829,1.25319474822556,0.94719088640784,0.755820982931021,"W3181_0072",NA,20,"","ABC-type tungstate uptake system ATPase componet TupC","tupC","","Cofactor tungstate synth","","Dispensable","ABC-type tungstate transport system ATP-binding protein","ABC transporter tungstate (TC 3.A.1.6.2)","","","","ATP","","tungsten","3.A.1.6","","mtr core",1,"cyt-IM assoc","Shw07139"
"0073",96.768016308746,38.4338316602243,83.7443229876678,2.51778217598045,1.15551732769989,0.458942532330032,"W3181_0073",NA,20,"","ABC-type tungstate uptake system permease component TupB","tupB","","Cofactor tungstate synth","","Dispensable","ABC-type tungstate transport system permease protein","ABC transporter tungstate (TC 3.A.1.6.2)","","","","","","tungsten","3.A.1.6","","mtr core",1,"IM 5 TM","Shw07138"
"0074",250.294196029353,120.906428764456,268.792262492676,2.07014795314949,0.931180807469013,0.449813650300854,"W3181_0074",NA,20,"","ABC-type tungstate uptake system substrate-binding component TupA","tupA","","Cofactor tungstate synth","","Dispensable","ABC-type tungstate transport system periplasmic binding protein","ABC transporter tungstate (TC 3.A.1.6.2)","","","","","","tungsten","3.A.1.6","","mtr core",1,"peri","Shw07137"
"0075",40.0098528968854,12.0105723938201,36.4693019462424,3.33121949437414,1.09708304688315,0.329333761625717,"W3181_0075",NA,20,"","tungstate-responsive two component Sigma54-dependent signal transduction system response regulator Fis family","","","Cofactor tungstate synth","","Dispensable","Sigma-54 dependent response regulator","","","Fis HTH_8","","ATP","","Sigma54; DNA","","","no Sden",1,"cyt-IM assoc","Shw07136"
"0076",32.5661593346741,30.4267833976776,39.1707317200382,1.07031226104432,0.831390119731019,0.776773423972381,"W3181_0076",NA,20,"","tungstate-responsive two component signal transduction system histidine kinase","","","Cofactor tungstate synth","","Dispensable","Signal transduction histidine kinase","","","","","ATP","","","","2.7.13.3","mtr core",1,"IM 1 TM","Shw07135"
"0077",24.1920040771865,22.4197351351309,14.8578637558765,1.07904950399162,1.62822896175893,1.50894741690329,"W3181_0077",NA,18,"","acteyltransferase GNAT family","","","Fatty acid degradation","FadR","Dispensable","Acetyltransferase GNAT family","","","","","","","","","","",1,"cyt","Shw07046"
"0078",8.37415525748764,10.4091627413108,8.1042893213872,0.804498446762985,1.03329914880855,1.2844016703403,"W3181_0078",NA,22,"","membrane protein of unknown function DUF165","","","Queuosine Biosynthesis","","Dispensable","Putative preQ0 transporter","Queuosine-Archaeosine Biosynthesis","","","","","","","","","core",1,"IM 6 TM","Shw07389"
"0079",36.2880061157798,36.832422007715,40.521446606936,0.985219112340177,0.895525928967412,0.90896118208698,"W3181_0079",NA,16,"","ABC-type amino acid uptake system substrate-binding component PAAT family","","","Transport - ?","","Dispensable","hypothetical protein","","","","","","","","3.A.1.3","","",1,"peri","Shw06944"
"0080",53.036316630755,17.6155061776028,47.2750210414254,3.01077449015844,1.12186764727786,0.372617627439383,"W3181_0080",NA,21,"","menaquinone-specific isochorismate synthase MenF","menF","","menaquinone biosynthesis","","Dispensable","Isochorismate synthase (EC 5.4.4.2) & Menaquinone-specific isochorismate synthase (EC 5.4.4.2)","Chorismate: Intermediate for synthesis of PAPA antibiotics PABA anthranilate 3-hydroxyanthranilate and more.; <br>Menaquinone and Phylloquinone Biosynthesis","","","","","","","","5.4.4.2","no Sden",1,"cyt","Shw07216"
"0081",64.2018569740719,12.0105723938201,94.5500420828507,5.3454452351585,0.679025154931334,0.127028736627062,"W3181_0081",NA,18,"","ABC-type transporter ATPase component","","","Transport ECF","","Dispensable","Duplicated ATPase component Dace2069 of energizing module of predicted ECF transporter","","","","","ATP","","","3.A.1","","",1,"cyt-IM assoc","Shw07047"
"0082",49.3144698496494,25.6225544401496,75.6400336662806,1.92465079798506,0.651962558176825,0.338743297672166,"W3181_0082",NA,22,"","cyclic di-GMP hydrolase","","","","","Dispensable","HD domain protein","","","","","","","","","","core",1,"cyt","Shw07388"
"0083",68.8541654504539,16.0140965250935,56.7300252497104,4.29959725436662,1.21371646050528,0.282286081393472,"W3181_0083",NA,15,"","paraquat-inducible membrane protein PqiA family","","","","","Dispensable","conserved protein of unknown function; putative membrane protein","","","","","","","","","","",1,"IM 4 TM","Shw06892"
"0084",20.4701572960809,46.4408799227711,27.0142977379573,0.440778842479336,0.757752709126272,1.71912223568624,"W3181_0084",NA,20,"","hypothetical protein","","","","","Unknown","hypothetical protein","","","","","","","","","","",1,"IM 1 TM","Shw07134"
"0085",13.0264637338697,7.20634343629207,12.1564339820808,1.8076384853193,1.07156948765331,0.592800770926291,"W3181_0085",NA,20,"","putative sulfate exporter (PSE) family protein","","","Transport | export - sulfate?","","Dispensable","membrane protein","","","","","","","","2.A.98","","",1,"IM 10 TM","Shw07133"
"0086",23.2615423819101,1599.80824285684,18.9100084165701,0.0145402066064937,1.2301180342959,84.6011385936235,"W3181_0086",NA,22,"","malate synthase domain protein","","","Serine-glyoxylate cycle","","Dispensable","Malate synthase-related protein","Serine-glyoxylate cycle","","","","","","","","","core",1,"cyt","Shw07611"
"0087",21.4006189913573,35.2310123552056,32.4171572855488,0.607436958540738,0.660163345072131,1.08680141336487,"W3181_0087",NA,22,"","transcriptional repressor Xre family","","","1CP|repressor - malate synth domain pro","","Dispensable","Predicted transcriptional regulator","","","HTH_3","","","","","","","core",1,"cyt","Shw07610"
"0088",59.5495484976899,3.2028193050187,12.1564339820808,18.5928529918556,4.89860337212943,0.263467009300574,"W3181_0088",NA,7,"","homocysteine S-methyltransferase MmuM","mmuM","","met synth","","","Homocysteine S-methyltransferase family protein","","","","","","","","","2.1.1.10","",1,"cyt","Shw06185"
"0089",44.6621613732674,0,5.40285954759147,363.107003034694,8.26639319046842,0.0227657222840138,"W3181_0089",NA,7,"","arginine:ornithine antiporter ArcD","arcD","","Transport antiport - arginine/ornithine","","","Arginine/ornithine antiporter ArcD","Arginine Deiminase Pathway; <br>Arginine and Ornithine Degradation; <br>Polyamine Metabolism","","","","","","","2.A.3.2","","",1,"IM 12 TM","Shw06186"
"0090",36.2880061157798,35.2310123552056,29.7157275117531,1.03000179926473,1.2211717213192,1.18560154185258,"W3181_0090",NA,9,"","TonB-dependent siderophore receptor","","","Omp TonB|siderophore (pseudobactin?)","","","Putative OMR family iron-siderophore receptor precursor","Ton and Tol transport systems","","","","","","","1.B.14","","",1,"OM","Shw06525"
"0091",72.5760122315595,36.0317171814603,105.355761178034,2.01422574078436,0.688866099205702,0.342000444765168,"W3181_0091",NA,14,"","protoheme IX farnesyltransferase CyoE","cyoE","","Electron transfer - O2","","","Heme O synthase protoheme IX farnesyltransferase (EC 2.5.1.-) COX10-CtaB","Biogenesis of cytochrome c oxidases; <br>CBSS-316057.3.peg.563","","","","","","","","2.5.1.-","",1,"IM 9 TM","Shw06839"
"0092",3.72184678110562,0,5.40285954759147,30.2589169195579,0.688866099205702,0.0227657222840138,"W3181_0092",NA,14,"","cytochrome bo3 ubiquinol oxidase subunit IV CyoD","cyoD","","Electron transfer - O2","","","Cytochrome O ubiquinol oxidase subunit IV (EC 1.10.3.-)","Cytochrome c oxidases d&O copy; <br>Terminal cytochrome O ubiquinol oxidase; <br>Terminal cytochrome oxidases","","","","","","","3.D.4.5","1.10.3.10","",1,"IM 3 TM","Shw06840"
"0093",0.930461695276404,4.80422895752804,1.35071488689787,0.193675551998496,0.688866099205702,3.55680462555775,"W3181_0093",NA,14,"","cytochrome bo3 ubiquinol oxidase subunit III CyoC","cyoC","","Electron transfer - O2","","","Cytochrome O ubiquinol oxidase subunit III (EC 1.10.3.-)","Cytochrome c oxidases d&O copy; <br>Terminal cytochrome O ubiquinol oxidase; <br>Terminal cytochrome oxidases","","","","","","","3.D.4.5","1.10.3.10","",1,"IM 5 TM","Shw06841"
"0094",0.930461695276404,0,0,7.56472922988947,7.56472922988947,1,"W3181_0094",NA,14,"","cytochrome bo3 ubiquinol oxidase subunit I CyoB","cyoB","","Electron transfer - O2","","","Cytochrome O ubiquinol oxidase subunit I (EC 1.10.3.-)","Cytochrome c oxidases d&O copy; <br>Terminal cytochrome O ubiquinol oxidase; <br>Terminal cytochrome oxidases","","","","","","","3.D.4.5","1.10.3.10","",1,"IM 14 TM","Shw06842"
"0095",0,0,0,1,1,1,"W3181_0095",NA,14,"","cytochrome bo3 ubiquinol oxidase subunit II CyoA","cyoA","","Electron transfer - O2","","","Cytochrome O ubiquinol oxidase subunit II (EC 1.10.3.-)","Cytochrome c oxidases d&O copy; <br>Terminal cytochrome O ubiquinol oxidase; <br>Terminal cytochrome oxidases","","","","","","","3.D.4.5","1.10.3.10","",1,"LP-IM with 2 TM","Shw06843"
"0096",7.44369356221123,26.4232592664042,6.75357443448934,0.281709893815995,1.10218575872912,3.91248508811352,"W3181_0096",NA,14,"","membrane protein clustering with cytochrome bo3","","","","","","hypothetical protein","","","","","","","","","","",1,"IM 2 TM","Shw06844"
"0097",25.1224657724629,13.6119820463295,28.3650126248552,1.84561408375038,0.885684984693045,0.479886338368902,"W3181_0097",NA,10,"","diguanylate cyclase/phosphodiesterase with PAS and LOV sensory domains and Chase small molecule binding site","","","Sensory transduction (sensitive to bue light oxygen voltage)","","","Sensory box/GGDEF family protein","","","","","","","","","","",1,"IM 6 TM","Shw06594"
"0098",58.6190868024135,28.8253737451683,113.460050499421,2.03359329598421,0.516649574404276,0.254057473254125,"W3181_0098",NA,11,"","putative cytoplasmic protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","",1,"cyt","Shw06666"
"0099",44.6621613732674,16.0140965250935,5.40285954759147,2.78892794877835,8.26639319046842,2.96400385463146,"W3181_0099",NA,21,"","histidine-rich protein of unknown function DUF3300","","","Zn binding?","","Dispensable","putative exported protein","","","","","","","","","","no OS155",1,"peri","Shw07246"
"0100",17.6787722102517,14.4126868725841,9.45500420828507,1.22661182932381,1.86977941212976,1.52434483952475,"W3181_0100",NA,21,"","two component signal transduction system histidine kinase","","","Sensory transduction","","Dispensable","Sensor protein (EC 2.7.13.3)","","","","","ATP","","","","2.7.13.3","no OS155",1,"IM 2 TM","Shw07219"
"0101",71.6455505362831,14.4126868725841,35.1185870593446,4.97100583462807,2.04010344764765,0.410400533718202,"W3181_0101",NA,21,"","two component signal transduction system response regulator OmpR family","","","Sensory transduction","","Dispensable","Two-component system response regulator OmpR","","","OmpR","","","","","","","no OS155",1,"cyt-IM assoc","Shw07220"
"0102",96.768016308746,56.8500426640818,43.2228763807318,1.70216259784594,2.23881482241853,1.31527671049271,"W3181_0102",NA,21,"","propeptide PepSY amd peptidase M4 domain protein","","","cleavage c-term T5SS?","","Dispensable","Propeptide PepSY amd peptidase M4 precursor","","","","M22*","","","","","","no OS155",1,"peri","Shw07221"
"0103",64.2018569740719,7.20634343629207,12.1564339820808,8.90907539193083,5.28130676057705,0.592800770926291,"W3181_0103",NA,21,"","putative bifunctional autotransporter / extracellular effector","","","T5SS","","Dispensable","hypothetical protein","","","","","","","","1.B.12","","no Sden OS155",1,"OM | extra","Shw07222"
"0104",341.47944216644,239.410743050148,383.603027878994,1.42633299498558,0.890189642283424,0.624110670799159,"W3181_0104",NA,18,"","antioxidant AhpC/Tsa family","","","stress","","Dispensable","Antioxidant AhpC/Tsa family","","","","","","","","","","",1,"cyt","Shw07012"
"0105",1.86092339055281,8.00704826254674,1.35071488689787,0.232410662398196,1.3777321984114,5.92800770926291,"W3181_0105",NA,18,"","chemotaxis signal transduction system methyl accepting sensory transducer","","","Chemotaxis","","Dispensable","Methyl-accepting chemotaxis protein","","","","","","","","","","",1,"IM 2 TM","Shw07038"
"0106",20.4701572960809,15.2133916988388,22.9621530772637,1.34553541388429,0.891473775442673,0.66254203809409,"W3181_0106",NA,21,"","osmolarity-responsive two component signal transduction system histidine kinase EnvZ","envZ","","2CP HK - osmolarity","","Dispensable","Osmolarity sensory histidine kinase EnvZ","","","","","ATP","","","","2.7.13.3","no OS155",1,"IM 2 TM","Shw07209"
"0107",27.9138508582921,28.0246689189136,27.0142977379573,0.996045695992267,1.03329914880855,1.03740134912101,"W3181_0107",NA,21,"","osmolarity-responsive two component signal transduction system response regulator OmpR","ompR","","2CP RR- osmolarity","","Dispensable","Two-component system response regulator OmpR","","","","","","","","","","no OS155",1,"cyt-IM assoc","Shw07208"
"0108",54.8972400213079,13.6119820463295,45.9243061545275,4.03300855338045,1.19538528979813,0.296400385463146,"W3181_0108",NA,22,"","transcription elongation factor GreB","greB","","Transcription factors","","Dispensable","Transcription elongation factor GreB","CBSS-243265.1.peg.198; <br>Transcription factors bacterial","","","","","","","","","core",1,"cyt","Shw03715b"
"0109",58.6190868024135,57.6507474903365,51.327165702119,1.01679664799211,1.14206748026208,1.12320146070245,"W3181_0109",NA,22,"","transcriptional accessory protein Tex","tex","","","","Dispensable","Transcription accessory protein (S1 RNA-binding domain)","CBSS-243265.1.peg.198; <br>Cell division-ribosomal stress proteins cluster; <br>ZZ gjo need homes","","","","","","","","","core",1,"cyt","Shw07381"
"0110",21.4006189913573,32.8288978764416,21.6114381903659,0.651883565263231,0.990245017608196,1.51905197549862,"W3181_0110",NA,20,"","membrane sulfatase HI1246 family","","","Suflur metabolism","","Dispensable","Phosphoglycerol transferase I (EC 2.7.8.20)","Synthesis of osmoregulated periplasmic glucans","","","","","","","","3.1.6.-","",1,"IM 5 TM","Shw07131"
"0111",90.2547844418112,92.0810550192875,112.109335612523,0.980166706635868,0.805060380999434,0.821350465741247,"W3181_0111",NA,22,"","glutamine rich protein","","","","","Dispensable","hypothetical protein","","","","","","","","","","core",1,"cyt","Shw07380"
"0112",11.1655403433169,8.80775308880141,8.1042893213872,1.26769452217198,1.3777321984114,1.08680141336487,"W3181_0112",NA,22,"","biotin biosynthesis carboxylesterase BioH","bioH","","Cofactor synth - biotin","","Unknown","Biotin synthesis protein bioH","Biotin biosynthesis","","","S33","","","","","3.1.1.1","core",1,"cyt","Shw07379"
"0113",5.58277017165843,0,6.75357443448934,45.3883753793368,0.826639319046842,0.0182125778272111,"W3181_0113",NA,22,"","predicted phosphoribosyltransferase ComF family","","","Competence","","Dispensable","Competence protein F homolog phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy","Glutaredoxins","","","","","","","","2.4.2.-","core",1,"cyt","Shw07378"
